window,day,garch_1step,garch_hstep,ewma_1step,ewma_hstep,realized,omega,alpha,beta,mu,converged,gbt_hstep
18,1394,0.0017798360980820624,0.02732642011921811,0.0013646423492853779,0.028657489334992934,0.038419745082802534,0.00011663782668408405,0.19579585387681803,0.6884423427655239,0.003359976910439734,true,0.01432730240975086
18,1395,0.0013435187866253546,0.02384189625017426,0.0012850616292319592,0.026986294213871144,0.03882721060077379,0.00011663782668408405,0.19579585387681803,0.6884423427655239,0.003359976910439734,true,0.011882401734159541
18,1396,0.0011267661332671716,0.02211086295290818,0.0012431524313968186,0.02610620105933319,0.03935338216762338,0.00011663782668408405,0.19579585387681803,0.6884423427655239,0.003359976910439734,true,0.011708908246623845
18,1397,0.0015060264657526918,0.025139717519130057,0.001334723474945404,0.028029192973853485,0.04170522076586907,0.00011663782668408405,0.19579585387681803,0.6884423427655239,0.003359976910439734,true,0.01479480694243999
18,1398,0.0011817066911629511,0.022549630061935493,0.0012688200664035477,0.026645221394474502,0.04152601842595634,0.00011663782668408405,0.19579585387681803,0.6884423427655239,0.003359976910439734,true,0.010532109855626703
18,1399,0.0009649044843901723,0.020818201020445157,0.0012093807696007205,0.025396996161615133,0.045790457017304456,0.00011663782668408405,0.19579585387681803,0.6884423427655239,0.003359976910439734,true,0.010882395338715562
19,1400,0.0008128611351684951,0.01963184575897406,0.0011507721891386138,0.02416621597191089,0.04580092440452927,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.012190302678058321
19,1401,0.0013400371580136305,0.023863597839847314,0.001309874999471955,0.027507374988911055,0.04262021320315337,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.01380227574886948
19,1402,0.0013053803826782416,0.023585400663218566,0.0012988047278761452,0.02727489928539905,0.0427524739704821,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.0165023838779361
19,1403,0.002220728718827155,0.030933093005743664,0.0015617845257935078,0.032797475041663665,0.042577064401902315,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.021536224650171028
19,1404,0.0016688742265171055,0.02650324169428079,0.0014785173916205116,0.031048865224030744,0.04652345441592414,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.01932672064618337
19,1405,0.0026584726055726374,0.03444695464464623,0.001852744125214685,0.038907626629508384,0.038927988580604436,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.019528191134615566
19,1406,0.001953514868730952,0.02878811160070935,0.0017416013421339986,0.036573628184813974,0.043270139603290764,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.018948552479756457
19,1407,0.0027689330718601076,0.03533364388658762,0.002007791721462295,0.04216362615070819,0.03720368488191241,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.02136225083531654
19,1408,0.0023274689694441964,0.03178991929921546,0.0019647993166900107,0.041260785650490225,0.035974624534733435,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.024305405305103077
19,1409,0.001761652512482702,0.02724799238035306,0.0018538016323816403,0.038929834280014446,0.03702466838149459,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.02063545724638859
19,1410,0.0017643485307316568,0.027269633882129857,0.001857827991538044,0.03901438782229892,0.043869909848334346,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.035484119687333365
19,1411,0.0019384241022098619,0.02866697486485603,0.0019553449779966385,0.04106224453792941,0.040655883357867885,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.02880630869622537
19,1412,0.0014918088959559987,0.025081901290731005,0.0018555194481835956,0.03896590841185551,0.04071969370550815,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.02018993708304096
19,1413,0.0011536697824046356,0.022367587977175828,0.001749483140739284,0.036739145955524966,0.040867601341688375,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.018431043992620865
19,1414,0.0012434634496390697,0.023088380505101896,0.0017309126891595025,0.03634916647234955,0.040603532263395636,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.021431333836956095
19,1415,0.0011259114107371815,0.02214476572810721,0.0016853053978376751,0.03539141335459118,0.03984876148423731,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.017055884967310583
19,1416,0.0010094897241532477,0.021210224525338845,0.0016109328259493938,0.033829589344937266,0.039855021663796314,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.015874342578149386
19,1417,0.0010744106999342699,0.021731358762193863,0.0015810416503221829,0.03320187465676584,0.0393167984340797,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.01975565121701324
19,1418,0.0019473548622999973,0.028738663942047448,0.001793449656629988,0.03766244278922975,0.03707319053528642,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.03138371742240434
19,1419,0.0014645647985226033,0.024863207228389035,0.0016892705367922928,0.03547468127263815,0.0406846869544898,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.022182012039582213
19,1420,0.0019266524674756273,0.028572481493338426,0.001860470527247028,0.03906988107218759,0.03620910685437701,0.00011618696582556742,0.19440671573553336,0.6905946057827771,0.0032882209482196427,true,0.024371916831104026
20,1421,0.0015157756652127259,0.02533007618958715,0.001763424604559632,0.03703191669575227,0.03808468168174471,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.022305286916346437
20,1422,0.0013218363510841822,0.023745673843291362,0.001694925597885158,0.03559343755558832,0.040313632584877954,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.021652250232537792
20,1423,0.0013188567200702142,0.023721331515430506,0.0016686879364242798,0.035042446664909875,0.03941789992623567,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.021176621933305818
20,1424,0.001987376791873216,0.02918285835989723,0.0018989501677139672,0.03987795352199331,0.03493476741552943,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.024572949695300057
20,1425,0.002205057788090739,0.03096122022892215,0.0020322364958670533,0.04267696641320812,0.0327061158053598,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.022170570452803517
20,1426,0.0016660192864744023,0.02655750316648776,0.0019175121330872512,0.04026775479483227,0.03318114731735328,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.019719346085301293
20,1427,0.0020203295136386685,0.02945206818935661,0.0020630123308953904,0.0433232589488032,0.029194795601206566,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.023939329885785444
20,1428,0.0015357772050995965,0.025493480329014405,0.0019459307676153018,0.04086454611992134,0.030158116988271484,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.02228123596576286
20,1429,0.001209844682124748,0.02283074917284883,0.0018329063992430982,0.03849103438410506,0.03398652859697441,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.020088489881617842
20,1430,0.0012214900723286823,0.022925887095995315,0.0017928249207872118,0.03764932333653145,0.0339544623334655,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.019451014470749952
20,1431,0.0025111977153609195,0.033462254231446276,0.0022112243706496676,0.046435711783643016,0.025573920355647855,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.022473991619569113
20,1432,0.0019407993240395888,0.028802340105247723,0.0020946959849335767,0.04398861568360511,0.028622811959039356,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.01805246639012429
20,1433,0.0015162801883013622,0.025334197930292422,0.001990338015562734,0.04179709832681742,0.02866952921819676,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.01721808906728036
20,1434,0.0012012446702503975,0.022760490705383787,0.001885087052246487,0.03958682809717623,0.03356090957509598,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.01721808906728036
20,1435,0.001217752339531265,0.0228953513965129,0.0018425362212787096,0.038693260646852905,0.036540650801320775,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.019642050846544846
20,1436,0.0010247426944139744,0.021318544053681603,0.00174494527128023,0.036643850696884826,0.039007589947684156,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.016300266679831567
20,1437,0.0009422239341139041,0.020644400608241787,0.0016673699177589356,0.035014768272937646,0.038568001137498864,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.016266328144511854
20,1438,0.0008535941211047881,0.019920332441277323,0.0016017991228401557,0.03363778157964327,0.03933763713510302,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.017829247121186286
20,1439,0.001318999660170834,0.023722499275726137,0.001678345206869285,0.035245249344254985,0.04225124802776059,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.029186506119879885
20,1440,0.0018018241203063066,0.027666971343831958,0.0017977621391694343,0.03775300492255812,0.0386637802353739,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.028399696795866472
20,1441,0.001397059230614079,0.024360213021991865,0.0016939178274747737,0.03557227437697025,0.047989818777005554,0.00011341576569923294,0.18869224271432222,0.6989117280282036,0.003167791486393984,true,0.028326204656044112
21,1442,0.0015725385091333594,0.026568078636087594,0.001719399556415775,0.036107390684731275,0.04726599288952736,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.029988985760528133
21,1443,0.001826744414173066,0.028767899404642958,0.0017872791068179275,0.03753286124317648,0.047596959495364737,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.03668732911758792
21,1444,0.001492261350121217,0.025873384460482398,0.001701756275302546,0.035736881781353466,0.04800464893531064,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.030219335831130605
21,1445,0.0013207081625395667,0.024388815229507844,0.0016610464556171625,0.03488197556796041,0.055160192988218955,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.022801518715339277
21,1446,0.001454931441530693,0.025550342758548367,0.001674887909885879,0.035172646107603456,0.05390754034183084,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.03163812160278489
21,1447,0.0012221210886695373,0.023535672606497113,0.0016101063529845557,0.03381223341267567,0.05596806276510669,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.02324639937954037
21,1448,0.0010189669790920148,0.02177763858523313,0.0015348697946300544,0.03223226568723114,0.060595900249619326,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.019456594163216902
21,1449,0.0010739331145193647,0.022253298842855488,0.0015072760667497812,0.031652797401745404,0.0596402032924849,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.020197520015058056
21,1450,0.0016830433388445208,0.02752435390194468,0.001650275676951684,0.03465578921598537,0.05639636831090866,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.02525379375573263
21,1451,0.0015547810918686243,0.02641441133520894,0.001619228066022748,0.034003789386477704,0.055411076337378615,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.025302713319008352
21,1452,0.0012584931363429322,0.0238504252706979,0.001545210808502012,0.03244942697854225,0.05705295927919979,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.019421491492935587
21,1453,0.0016988412538742111,0.02766106426505272,0.0016515767327182705,0.03468311138708368,0.0561925685544981,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.03470695956808662
21,1454,0.0014108371727908037,0.025168764336390474,0.0015766089540297905,0.0331087880346256,0.05832233818641075,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.028271419337277472
21,1455,0.0019955023383884892,0.03022827927461251,0.0017896645558194734,0.03758295567220894,0.05593871095363841,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.02928679845458081
21,1456,0.002386495584306677,0.03361181618576866,0.0019316235482108048,0.0405640945124269,0.05183807101543746,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.02613989485947846
21,1457,0.0022435971823248687,0.032375216774657996,0.0019767037073782022,0.04151077785494225,0.04951732014454539,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.024759519998668933
21,1458,0.0016931674898134855,0.027611965232460546,0.0018588475190799124,0.03903579790067816,0.05401104506371195,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.022859625191179483
21,1459,0.0015179089517807765,0.02609533102299644,0.0018279662279381233,0.03838729078670059,0.05473976072825408,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.02293952212305383
21,1460,0.0023739612032316437,0.033503347455250625,0.0020657589392208287,0.0433809377236374,0.04896096910238807,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.03379872493558353
21,1461,0.0018132601933916678,0.028651211049515752,0.0019466829800366837,0.040880342580770355,0.04893493706844705,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.022927268901036576
21,1462,0.0032916456312506825,0.04144471004248401,0.0023934657303878878,0.05026278033814564,0.03976084770944543,0.00010922896220510115,0.1899720994731383,0.7059697262630595,0.0031503036887384644,true,0.031224447213186835
22,1463,0.002665865932228821,0.03674454937702504,0.002333545031905411,0.04900444567001363,0.039435614929900956,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.025045518838406083
22,1464,0.0026714837153906748,0.03679506158799899,0.002384433850128427,0.050073110852696966,0.040018000345129465,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.031363753085873726
22,1465,0.002193834635010498,0.03250028722157171,0.00228754310041117,0.048038405108634566,0.04587495696306746,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.03532059219279191
22,1466,0.0030902521870279447,0.040560411865705324,0.0026410187143937687,0.05546139300226914,0.037840312838607976,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.02515022919329487
22,1467,0.002466361942199028,0.0349507123163571,0.0025209026743526017,0.052938956161404635,0.03902533599190096,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.023811985498727845
22,1468,0.0023046978429697535,0.03349711205235404,0.0025289915769798267,0.05310882311657636,0.03969434334665082,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.02348390354113407
22,1469,0.0027644898446609416,0.037631324770150694,0.0026762921542563675,0.056202135239383715,0.03502453404583657,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.023703000284712464
22,1470,0.0020943262112115457,0.03160555875808306,0.00252287126737045,0.052980296614779446,0.03669386471221027,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.022272530871554484
22,1471,0.0017553248485931634,0.028557433215376016,0.002410305066640538,0.050616406399451294,0.03620367277951224,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.02639514654943933
22,1472,0.0013760258296722134,0.02514697191525976,0.0022745381739184677,0.047765301652287824,0.03612480841946041,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.023743927919826
22,1473,0.0015207843917037106,0.026448566301328528,0.0022597152864332593,0.04745402101509844,0.037018121857029934,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.03003737259029209
22,1474,0.0015935670534576486,0.027102990486071777,0.0022715874984915417,0.04770333746832238,0.03478915552656527,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.02217253159949802
22,1475,0.0016585799980536153,0.027687553378382756,0.0022872052517714245,0.04803131028719992,0.0351748357913483,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.024450534535380708
22,1476,0.001742074916985497,0.028438296658931217,0.002314607441730269,0.04860675627633565,0.03321029105906608,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.023583625681585854
22,1477,0.0013722495077777214,0.02511301717497442,0.0021790314646748955,0.0457596607581728,0.033777864771882486,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.02294109730911465
22,1478,0.001178282731729584,0.02336896788873475,0.0020700220966009234,0.04347046402861939,0.03525270924053419,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.031502095668421576
22,1479,0.0017085331773391648,0.028136706622321518,0.002216190300099264,0.04653999630208454,0.03164138084306262,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.02356245981639619
22,1480,0.0017677305242194577,0.0286689786571376,0.002207591381968842,0.04635941902134568,0.029690216069749215,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.02480580241616131
22,1481,0.0013698916387979525,0.0250918164322751,0.0020758790864577434,0.04359346081561261,0.03188631799845992,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.02758033590480206
22,1482,0.001088585663802655,0.022562458080802858,0.0019546339964029223,0.04104731392446137,0.031832782950319896,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.02621992061243456
22,1483,0.0009437397437078367,0.021260078216050134,0.001850494324232054,0.038860380808873135,0.033574490470306965,0.00010495427937702802,0.18578167073710689,0.7155569853654133,0.003149432119798696,true,0.025644084101722545
23,1484,0.0010377502440006067,0.022635655352842537,0.001803637943346259,0.03787639681027144,0.032526378279517376,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.031253561282831445
23,1485,0.0016271204844476013,0.02825050863206694,0.001921264311796535,0.040346550547727233,0.028791701151302238,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.031658766300828166
23,1486,0.0026118393105384694,0.03763179623423181,0.0022035811314554715,0.046275203760564904,0.022350755919568255,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.041390029065119606
23,1487,0.0020013734783183115,0.031815968008334,0.002080015816107843,0.0436803321382647,0.022834316133663473,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.046724023343758414
23,1488,0.001840312510478202,0.03028156121041658,0.002064661339161411,0.04335788812238963,0.021463020542959232,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.04179708556694091
23,1489,0.0021199677446644394,0.03294580008941387,0.002140265163185099,0.04494556842688707,0.02103933594210124,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.03673211452734056
23,1490,0.001671599455541095,0.028674253978475034,0.0020307007672404676,0.04264471611204982,0.022919964851072294,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.03286777906877058
23,1491,0.001596068386963699,0.027954679356309735,0.002016175203557926,0.04233967927471645,0.021315069046689252,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.03255754060490245
23,1492,0.00129843274433268,0.02511914347520829,0.0019045992506948833,0.03999658426459255,0.022867609675659824,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.034281730017576416
23,1493,0.0010622580404967758,0.022869137928105777,0.001794442845326443,0.037683299751855304,0.02309410483258735,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.028347628081128423
23,1494,0.0013548618511637475,0.025656736203497087,0.0018620244838109274,0.039102514160029474,0.02102978150211315,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.028060901251662846
23,1495,0.0011407801815844728,0.023617208107291603,0.00176402016419867,0.03704442344817207,0.026170844094745918,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.02891003635654718
23,1496,0.0015345065097080303,0.027368187394784766,0.0018332327734231068,0.03849788824188524,0.023370913534663425,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.03349520427520581
23,1497,0.0013882899780109518,0.025975201600569056,0.0017700006281459169,0.037170013191064256,0.022689641670190903,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.0381219096954862
23,1498,0.0012499676041975909,0.024657422417135883,0.0017011554826745887,0.03572426513616636,0.022297792651977857,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.035110373134619136
23,1499,0.0013981325126558191,0.026068970142198677,0.0017093093416397373,0.03589549617443449,0.02048188714607568,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.0530347146673814
23,1500,0.0012453434197463237,0.024613368416020652,0.0016604406065874548,0.03486925273833655,0.019971858455640396,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.041572031651730346
23,1501,0.0010117810237680273,0.02238824998457825,0.0015681167836689364,0.03293045245704766,0.020135750370638323,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.027444142758402363
23,1502,0.0011930236613734275,0.024114924913604438,0.001606539079778475,0.03373732067534797,0.018067242850205934,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.028579015347216925
23,1503,0.0009655634594166508,0.021947941287350385,0.0015102422872360077,0.03171508803195616,0.022297777401299557,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.027664111911735425
23,1504,0.0012176005706338016,0.024349065917142643,0.0015372685688143791,0.032282639945101964,0.02198104598912414,0.00010080972087326855,0.18736000371684638,0.7219199396515661,0.003051601508775286,true,0.029870502973758293
24,1505,0.0009922167743926407,0.022128282507071065,0.0014463190018062693,0.030372699037931654,0.025264329364270373,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.023445699087480558
24,1506,0.0008207201995206344,0.02048295827611296,0.0013613038790560362,0.02858738146017676,0.025308921479067912,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.02317029994875247
24,1507,0.0007156968594072226,0.01947537286845269,0.0012907616107753633,0.02710599382628263,0.02687561266956187,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.019652150054336757
24,1508,0.0007079381750284356,0.019400936679751533,0.0012509790795142543,0.02627056066979934,0.026540887654490905,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.018404341595688486
24,1509,0.0006743619698110751,0.019078809289924795,0.0012030890713211828,0.025264870497744837,0.026153225676916053,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.01726214392550208
24,1510,0.0010639689188560082,0.022816666761957167,0.001304966155363805,0.027404289262639905,0.024107070775417135,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.022203065378801613
24,1511,0.001224752505583324,0.02435921145347793,0.0013583574344267148,0.028525506122961012,0.02246958545890321,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.021682429394259482
24,1512,0.0010087986111468135,0.02228736730410444,0.001287878722450016,0.027045453171450334,0.02483331308268223,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.021382230443242833
24,1513,0.0011948152848134021,0.024071996185318457,0.0013131529961916825,0.027576212920025333,0.02530846571298758,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.021180555391758206
24,1514,0.0010422724039288525,0.022608512157332346,0.0012520730755090858,0.026293534585690802,0.025087146538780688,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.017826552302595212
24,1515,0.0010485030080890074,0.022668288068343177,0.0012283375003541597,0.025795087507437354,0.02423634762396251,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.019195855830594244
24,1516,0.0017682416513320727,0.029573402240848003,0.0014768181553072744,0.031013181261452763,0.020414228211095547,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.027341828283278212
24,1517,0.0013943206479975234,0.025986034459831615,0.0013952670514602455,0.029300608080665157,0.029670435263988194,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.02098085255015167
24,1518,0.0011202789819488386,0.02335690094052639,0.001317436537632476,0.027666167290282,0.030392301612218668,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.01946548880124791
24,1519,0.0009397504101999625,0.021624924464026106,0.0012522342964991714,0.0262969202264826,0.03061525083319751,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.018529417199285896
24,1520,0.0007820341391229469,0.02011180735009517,0.0011783690962807148,0.02474575102189501,0.03119318246358239,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.0178959309128241
24,1521,0.0007175187847674419,0.019492852272600572,0.0011307550545238561,0.02374585614500098,0.03716846092165576,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.015654793259293396
24,1522,0.0006554756809980628,0.018897615766729867,0.0010800458796290295,0.02268096347220962,0.03732501258977836,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.014901589646554882
24,1523,0.0006160459059788662,0.018519329702948537,0.0010236419787550187,0.021496481553855393,0.03736528927003181,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.014455579915874237
24,1524,0.0014009367531659979,0.02604950883625215,0.001216151085339577,0.025539172792131117,0.033468911107998926,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.019541031625346674
24,1525,0.0014666527280587358,0.026679982569810697,0.0012418189543012092,0.026078198040325393,0.03222199101723631,9.924161617808293e-5,0.1841190787660243,0.7261073659327885,0.00306542147344573,true,0.01873115317854948
25,1526,0.0017057812737924522,0.029293181808031844,0.0013655933666726636,0.028677460700125935,0.029700271760963324,9.672213075801139e-5,0.18160008536806901,0.7320834628533581,0.002979172119181992,true,0.02407687095748494
25,1527,0.0013698527512848023,0.025985965445940062,0.0012880973089182991,0.02705004348728428,0.029693002092142685,9.672213075801139e-5,0.18160008536806901,0.7320834628533581,0.002979172119181992,true,0.021667887316879138
25,1528,0.001374102164062072,0.02602780091546602,0.0013159489062755283,0.027634927031786095,0.03784446653330231,9.672213075801139e-5,0.18160008536806901,0.7320834628533581,0.002979172119181992,true,0.02284136355514591
25,1529,0.0011389779032134988,0.02371300252681348,0.0012545716363801516,0.026346004363983183,0.03755152431021333,9.672213075801139e-5,0.18160008536806901,0.7320834628533581,0.002979172119181992,true,0.024803087963338924
25,1530,0.0009527258352091992,0.021879350885151454,0.001183206356120635,0.024847333478533334,0.037719685307109466,9.672213075801139e-5,0.18160008536806901,0.7320834628533581,0.002979172119181992,true,0.02050371693162583
25,1531,0.0009826930620224239,0.02217437823830202,0.001163507108985355,0.024433649288692457,0.03728884901741226,9.672213075801139e-5,0.18160008536806901,0.7320834628533581,0.002979172119181992,true,0.021662107303831325
25,1532,0.000893414776676032,0.021295433503651325,0.0011271368118401363,0.02366987304864286,0.036923203605244904,9.672213075801139e-5,0.18160008536806901,0.7320834628533581,0.002979172119181992,true,0.016779364076288925
